physical_event_id,timestamp,person_id,event_type,location_id,source_identifier,synthetic_flag,data_origin,source_dataset,source_record_reference,confidence,scenario_id
PHY-00022240,2024-11-03T04:29:46,PER-017223,prox-in-classified,LOC-005692,SYN-ACCESS-00022240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00022265,2024-12-22T02:58:28,PER-018950,prox-out-classified,LOC-002481,SYN-ACCESS-00022265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00022272,2024-03-31T12:04:03,PER-019374,prox-in-classified,LOC-007336,SYN-ACCESS-00022272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00022282,2024-04-03T22:17:21,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00022282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00022303,2025-09-11T23:16:41,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00022303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00022318,2025-12-27T01:04:44,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00022318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00022334,2025-05-10T02:37:12,PER-023945,prox-out-classified,LOC-006608,SYN-ACCESS-00022334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00022380,2024-05-04T02:03:51,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00022380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00022397,2024-11-17T19:37:07,PER-028278,prox-in-classified,LOC-001251,SYN-ACCESS-00022397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00022399,2024-09-11T13:15:39,PER-028494,prox-in-building,LOC-003606,SYN-ACCESS-00022399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00022417,2025-05-31T03:16:49,PER-029521,prox-out-classified,LOC-006867,SYN-ACCESS-00022417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00022437,2025-03-15T23:12:40,PER-031212,prox-out-classified,LOC-008029,SYN-ACCESS-00022437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00022499,2025-04-24T20:44:12,PER-035454,prox-out-classified,LOC-003644,SYN-ACCESS-00022499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00022535,2025-08-11T08:13:37,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00022535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00022547,2025-04-15T09:34:21,PER-003233,prox-out-classified,LOC-001301,SYN-ACCESS-00022547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00022588,2024-10-11T15:50:20,PER-006443,prox-in-classified,LOC-004989,SYN-ACCESS-00022588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00022599,2024-11-03T01:46:59,PER-007236,prox-in-classified,LOC-001855,SYN-ACCESS-00022599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00022633,2025-05-14T14:37:30,PER-009628,prox-in-building,LOC-009679,SYN-ACCESS-00022633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00022642,2025-11-15T13:44:28,PER-010131,prox-in-building,LOC-008679,SYN-ACCESS-00022642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00022740,2025-07-19T13:03:22,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00022740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00022765,2024-07-17T13:54:45,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00022765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00022772,2024-10-08T06:32:09,PER-019374,prox-in-classified,LOC-007336,SYN-ACCESS-00022772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00022782,2024-02-22T01:49:03,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00022782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00022803,2025-01-17T09:24:01,PER-021845,prox-out-classified,LOC-006029,SYN-ACCESS-00022803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00022818,2025-09-15T11:09:00,PER-022852,prox-in-classified,LOC-005358,SYN-ACCESS-00022818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00022834,2024-02-17T14:08:55,PER-023945,prox-out-classified,LOC-006608,SYN-ACCESS-00022834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00022880,2024-09-11T20:05:56,PER-027179,prox-out-classified,LOC-001352,SYN-ACCESS-00022880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00022897,2024-12-04T11:08:30,PER-028278,prox-out-classified,LOC-001251,SYN-ACCESS-00022897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00022899,2024-11-09T07:08:19,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00022899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00022917,2024-03-19T02:31:02,PER-029521,prox-out-classified,LOC-006867,SYN-ACCESS-00022917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00022937,2025-12-13T11:24:58,PER-031212,prox-out-classified,LOC-008029,SYN-ACCESS-00022937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00022999,2025-07-27T18:42:19,PER-035454,prox-out-classified,LOC-003644,SYN-ACCESS-00022999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00023035,2025-07-23T05:17:10,PER-002304,prox-out-classified,LOC-003069,SYN-ACCESS-00023035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00023047,2024-08-13T09:55:39,PER-003233,prox-in-classified,LOC-001301,SYN-ACCESS-00023047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00023088,2025-06-13T00:25:59,PER-006443,prox-out-classified,LOC-004989,SYN-ACCESS-00023088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00023099,2025-10-11T08:56:14,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00023099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00023133,2024-07-11T14:12:45,PER-009628,prox-in-building,LOC-009679,SYN-ACCESS-00023133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00023142,2024-07-25T16:21:39,PER-010131,prox-out-classified,LOC-008679,SYN-ACCESS-00023142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00023240,2025-09-16T13:03:17,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00023240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00023265,2025-10-16T08:29:31,PER-018950,prox-out-classified,LOC-002481,SYN-ACCESS-00023265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00023272,2025-01-11T10:56:50,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00023272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00023282,2025-02-06T11:37:31,PER-020096,prox-in-classified,LOC-007371,SYN-ACCESS-00023282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00023303,2025-12-11T07:11:29,PER-021845,prox-out-classified,LOC-006029,SYN-ACCESS-00023303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00023318,2024-11-22T23:48:54,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00023318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00023334,2024-12-20T14:11:26,PER-023945,prox-in-building,LOC-006608,SYN-ACCESS-00023334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00023380,2025-12-28T17:14:58,PER-027179,prox-out-classified,LOC-001352,SYN-ACCESS-00023380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00023397,2024-05-05T10:17:40,PER-028278,prox-in-building,LOC-001251,SYN-ACCESS-00023397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00023399,2024-06-15T01:59:40,PER-028494,prox-in-building,LOC-003606,SYN-ACCESS-00023399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00023417,2024-04-17T20:54:47,PER-029521,prox-in-building,LOC-006867,SYN-ACCESS-00023417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00023437,2024-11-03T03:51:45,PER-031212,prox-in-classified,LOC-008029,SYN-ACCESS-00023437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00023499,2024-05-25T01:14:54,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00023499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00023535,2025-06-09T17:26:39,PER-002304,prox-in-classified,LOC-003069,SYN-ACCESS-00023535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00023547,2024-11-02T05:27:46,PER-003233,prox-out-classified,LOC-001301,SYN-ACCESS-00023547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00023588,2025-05-31T01:45:36,PER-006443,prox-out-classified,LOC-004989,SYN-ACCESS-00023588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00023599,2024-06-19T16:11:25,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00023599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00023633,2025-03-19T11:34:21,PER-009628,prox-in-classified,LOC-009679,SYN-ACCESS-00023633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00023642,2025-05-15T13:23:33,PER-010131,prox-in-classified,LOC-008679,SYN-ACCESS-00023642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00023740,2024-10-17T07:54:22,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00023740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00023765,2025-04-29T14:59:12,PER-018950,prox-in-classified,LOC-002481,SYN-ACCESS-00023765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00023772,2025-11-02T12:33:18,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00023772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00023782,2025-04-14T13:31:24,PER-020096,prox-in-classified,LOC-007371,SYN-ACCESS-00023782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00023803,2024-06-03T05:09:08,PER-021845,prox-out-classified,LOC-006029,SYN-ACCESS-00023803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00023818,2025-05-25T11:03:32,PER-022852,prox-in-classified,LOC-005358,SYN-ACCESS-00023818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00023834,2025-07-20T23:10:49,PER-023945,prox-in-classified,LOC-006608,SYN-ACCESS-00023834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00023880,2024-10-17T20:58:13,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00023880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00023897,2024-04-12T04:28:32,PER-028278,prox-in-classified,LOC-001251,SYN-ACCESS-00023897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00023899,2025-06-22T20:04:55,PER-028494,prox-in-classified,LOC-003606,SYN-ACCESS-00023899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00023917,2025-11-26T15:44:49,PER-029521,prox-in-classified,LOC-006867,SYN-ACCESS-00023917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00023937,2024-05-12T16:40:17,PER-031212,prox-in-building,LOC-008029,SYN-ACCESS-00023937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00023999,2025-03-03T04:53:54,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00023999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00024035,2025-04-08T11:46:19,PER-002304,prox-in-classified,LOC-003069,SYN-ACCESS-00024035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00024047,2024-02-28T19:05:56,PER-003233,prox-in-building,LOC-001301,SYN-ACCESS-00024047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00024088,2025-08-21T04:21:08,PER-006443,prox-out-classified,LOC-004989,SYN-ACCESS-00024088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00024099,2024-08-11T16:43:58,PER-007236,prox-in-building,LOC-001855,SYN-ACCESS-00024099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00024133,2024-04-17T15:59:25,PER-009628,prox-in-building,LOC-009679,SYN-ACCESS-00024133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00024142,2025-05-19T12:25:10,PER-010131,prox-in-classified,LOC-008679,SYN-ACCESS-00024142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00024240,2024-02-01T11:14:29,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00024240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00024265,2024-11-17T22:26:56,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00024265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00024272,2024-08-12T16:33:22,PER-019374,prox-in-classified,LOC-007336,SYN-ACCESS-00024272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00024282,2025-05-21T06:44:24,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00024282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00024303,2025-11-16T18:57:48,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00024303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00024318,2024-05-16T21:49:53,PER-022852,prox-in-classified,LOC-005358,SYN-ACCESS-00024318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00024334,2024-07-06T16:53:32,PER-023945,prox-out-classified,LOC-006608,SYN-ACCESS-00024334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00024380,2024-07-10T12:56:13,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00024380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00024397,2024-05-27T23:27:40,PER-028278,prox-in-classified,LOC-001251,SYN-ACCESS-00024397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00024399,2024-10-11T17:43:48,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00024399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00024417,2025-09-04T13:25:46,PER-029521,prox-in-classified,LOC-006867,SYN-ACCESS-00024417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00024437,2024-07-01T18:19:03,PER-031212,prox-in-classified,LOC-008029,SYN-ACCESS-00024437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00024499,2025-02-08T19:40:29,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00024499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00024535,2025-03-02T20:18:38,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00024535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00024547,2024-08-13T01:03:47,PER-003233,prox-in-classified,LOC-001301,SYN-ACCESS-00024547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00024588,2025-04-21T02:03:59,PER-006443,prox-in-classified,LOC-004989,SYN-ACCESS-00024588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00024599,2024-05-02T23:03:19,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00024599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00024633,2024-06-06T01:22:27,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00024633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00024642,2024-01-02T19:17:02,PER-010131,prox-in-classified,LOC-008679,SYN-ACCESS-00024642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00024740,2025-09-20T19:17:54,PER-017223,prox-in-classified,LOC-005692,SYN-ACCESS-00024740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00024765,2025-09-10T07:09:11,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00024765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00024772,2024-12-14T15:42:02,PER-019374,prox-in-classified,LOC-007336,SYN-ACCESS-00024772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00024782,2025-03-17T22:48:58,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00024782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00024803,2024-12-02T07:09:59,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00024803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00024818,2025-02-11T21:40:52,PER-022852,prox-in-classified,LOC-005358,SYN-ACCESS-00024818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00024834,2024-07-05T10:32:06,PER-023945,prox-in-building,LOC-006608,SYN-ACCESS-00024834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00024880,2025-02-20T04:58:24,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00024880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00024897,2025-10-03T15:10:53,PER-028278,prox-in-building,LOC-001251,SYN-ACCESS-00024897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00024899,2025-04-21T03:31:06,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00024899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00024917,2024-01-02T16:47:58,PER-029521,prox-in-building,LOC-006867,SYN-ACCESS-00024917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00024937,2024-03-23T01:09:20,PER-031212,prox-out-classified,LOC-008029,SYN-ACCESS-00024937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00024999,2024-10-23T10:49:32,PER-035454,prox-in-classified,LOC-003644,SYN-ACCESS-00024999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00025035,2025-03-25T14:08:32,PER-002304,prox-out-classified,LOC-003069,SYN-ACCESS-00025035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00025047,2025-02-22T04:09:09,PER-003233,prox-in-building,LOC-001301,SYN-ACCESS-00025047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00025088,2025-12-07T14:08:01,PER-006443,prox-in-building,LOC-004989,SYN-ACCESS-00025088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00025099,2025-01-19T07:14:17,PER-007236,prox-in-classified,LOC-001855,SYN-ACCESS-00025099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00025133,2025-09-12T07:58:18,PER-009628,prox-in-classified,LOC-009679,SYN-ACCESS-00025133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00025142,2024-09-09T01:40:27,PER-010131,prox-in-building,LOC-008679,SYN-ACCESS-00025142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00025240,2024-04-05T09:37:41,PER-017223,prox-in-classified,LOC-005692,SYN-ACCESS-00025240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00025265,2024-03-02T01:48:05,PER-018950,prox-out-classified,LOC-002481,SYN-ACCESS-00025265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00025272,2024-11-04T10:15:46,PER-019374,prox-in-building,LOC-007336,SYN-ACCESS-00025272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00025282,2024-01-24T20:53:40,PER-020096,prox-out-classified,LOC-007371,SYN-ACCESS-00025282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00025303,2024-12-26T09:55:55,PER-021845,prox-out-classified,LOC-006029,SYN-ACCESS-00025303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00025318,2024-11-23T00:23:33,PER-022852,prox-in-classified,LOC-005358,SYN-ACCESS-00025318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00025334,2024-07-27T13:31:48,PER-023945,prox-in-classified,LOC-006608,SYN-ACCESS-00025334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00025380,2024-05-21T15:02:09,PER-027179,prox-out-classified,LOC-001352,SYN-ACCESS-00025380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00025397,2024-10-22T15:40:55,PER-028278,prox-in-building,LOC-001251,SYN-ACCESS-00025397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00025399,2025-05-06T07:52:05,PER-028494,prox-in-building,LOC-003606,SYN-ACCESS-00025399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00025417,2024-07-08T17:50:14,PER-029521,prox-in-building,LOC-006867,SYN-ACCESS-00025417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00025437,2024-05-09T12:22:40,PER-031212,prox-out-classified,LOC-008029,SYN-ACCESS-00025437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00025499,2025-10-12T11:47:47,PER-035454,prox-out-classified,LOC-003644,SYN-ACCESS-00025499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00025535,2025-06-29T05:01:02,PER-002304,prox-out-classified,LOC-003069,SYN-ACCESS-00025535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00025547,2024-03-31T06:57:11,PER-003233,prox-in-building,LOC-001301,SYN-ACCESS-00025547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00025588,2024-03-27T21:11:55,PER-006443,prox-in-building,LOC-004989,SYN-ACCESS-00025588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00025599,2025-05-25T17:55:28,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00025599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00025633,2024-10-20T19:38:53,PER-009628,prox-in-classified,LOC-009679,SYN-ACCESS-00025633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00025642,2024-06-28T02:17:14,PER-010131,prox-in-building,LOC-008679,SYN-ACCESS-00025642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00025740,2024-08-12T03:54:14,PER-017223,prox-in-classified,LOC-005692,SYN-ACCESS-00025740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00025765,2025-04-25T01:11:22,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00025765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00025772,2024-01-03T22:09:03,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00025772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00025782,2025-10-05T03:54:39,PER-020096,prox-out-classified,LOC-007371,SYN-ACCESS-00025782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00025803,2025-02-20T13:08:26,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00025803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00025818,2024-06-25T12:42:14,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00025818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00025834,2024-03-25T13:36:18,PER-023945,prox-out-classified,LOC-006608,SYN-ACCESS-00025834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00025880,2025-02-08T09:30:13,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00025880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00025897,2025-10-20T09:53:03,PER-028278,prox-out-classified,LOC-001251,SYN-ACCESS-00025897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00025899,2025-07-20T16:21:52,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00025899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00025917,2025-03-15T15:49:51,PER-029521,prox-in-building,LOC-006867,SYN-ACCESS-00025917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00025937,2025-10-13T15:23:20,PER-031212,prox-in-building,LOC-008029,SYN-ACCESS-00025937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00025999,2024-02-14T06:59:10,PER-035454,prox-out-classified,LOC-003644,SYN-ACCESS-00025999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00026035,2025-08-29T22:09:25,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00026035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00026047,2025-10-01T13:32:54,PER-003233,prox-in-building,LOC-001301,SYN-ACCESS-00026047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00026088,2025-12-26T04:39:22,PER-006443,prox-in-classified,LOC-004989,SYN-ACCESS-00026088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00026099,2024-03-15T13:10:58,PER-007236,prox-in-classified,LOC-001855,SYN-ACCESS-00026099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00026133,2024-03-25T02:18:34,PER-009628,prox-in-building,LOC-009679,SYN-ACCESS-00026133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00026142,2024-10-26T22:08:23,PER-010131,prox-out-classified,LOC-008679,SYN-ACCESS-00026142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00026240,2024-01-23T17:44:46,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00026240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00026265,2024-10-25T13:21:54,PER-018950,prox-out-classified,LOC-002481,SYN-ACCESS-00026265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00026272,2024-06-23T01:42:59,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00026272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00026282,2024-12-09T15:07:29,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00026282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00026303,2025-04-04T09:16:59,PER-021845,prox-out-classified,LOC-006029,SYN-ACCESS-00026303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00026318,2025-10-14T12:29:40,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00026318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00026334,2024-04-11T16:51:25,PER-023945,prox-out-classified,LOC-006608,SYN-ACCESS-00026334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
