relationship_id,source_entity_type,source_entity_id,relationship_type,target_entity_type,target_entity_id,timestamp,confidence,relationship_origin,source_dataset,source_record_reference,synthetic_flag,reason,scenario_id
REL-0674982,Case,CASE-00394,HAS_EVENT,PhysicalAccessEvent,PHY-00019099,2024-01-18T15:24:40,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0394
REL-0674983,Person,PER-007236,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019099,2024-01-18T15:24:40,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0394
REL-0675050,Case,CASE-00529,HAS_EVENT,PhysicalAccessEvent,PHY-00019133,2024-02-27T04:39:23,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0529
REL-0675051,Person,PER-009628,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019133,2024-02-27T04:39:23,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0529
REL-0675068,Case,CASE-00564,HAS_EVENT,PhysicalAccessEvent,PHY-00019142,2024-03-12T07:28:02,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0564
REL-0675069,Person,PER-010131,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019142,2024-03-12T07:28:02,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0564
REL-0675264,Case,CASE-00959,HAS_EVENT,PhysicalAccessEvent,PHY-00019240,2025-08-31T11:06:48,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0959
REL-0675265,Person,PER-017223,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019240,2025-08-31T11:06:48,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0959
REL-0675314,Case,CASE-01059,HAS_EVENT,PhysicalAccessEvent,PHY-00019265,2024-07-08T07:26:47,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1059
REL-0675315,Person,PER-018950,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019265,2024-07-08T07:26:47,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1059
REL-0675328,Case,CASE-01084,HAS_EVENT,PhysicalAccessEvent,PHY-00019272,2024-09-17T14:20:19,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1084
REL-0675329,Person,PER-019374,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019272,2024-09-17T14:20:19,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1084
REL-0675348,Case,CASE-01124,HAS_EVENT,PhysicalAccessEvent,PHY-00019282,2025-05-25T20:36:15,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1124
REL-0675349,Person,PER-020096,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019282,2025-05-25T20:36:15,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1124
REL-0675390,Case,CASE-01209,HAS_EVENT,PhysicalAccessEvent,PHY-00019303,2025-01-30T10:23:40,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1209
REL-0675391,Person,PER-021845,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019303,2025-01-30T10:23:40,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1209
REL-0675420,Case,CASE-01269,HAS_EVENT,PhysicalAccessEvent,PHY-00019318,2025-12-09T12:46:08,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1269
REL-0675421,Person,PER-022852,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019318,2025-12-09T12:46:08,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1269
REL-0675452,Case,CASE-01334,HAS_EVENT,PhysicalAccessEvent,PHY-00019334,2025-02-23T08:55:48,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1334
REL-0675453,Person,PER-023945,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019334,2025-02-23T08:55:48,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1334
REL-0675544,Case,CASE-01519,HAS_EVENT,PhysicalAccessEvent,PHY-00019380,2025-10-19T06:55:12,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1519
REL-0675545,Person,PER-027179,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019380,2025-10-19T06:55:12,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1519
REL-0675578,Case,CASE-01584,HAS_EVENT,PhysicalAccessEvent,PHY-00019397,2025-02-13T15:18:22,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1584
REL-0675579,Person,PER-028278,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019397,2025-02-13T15:18:22,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1584
REL-0675582,Case,CASE-01594,HAS_EVENT,PhysicalAccessEvent,PHY-00019399,2024-04-04T16:15:57,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1594
REL-0675583,Person,PER-028494,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019399,2024-04-04T16:15:57,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1594
REL-0675618,Case,CASE-01664,HAS_EVENT,PhysicalAccessEvent,PHY-00019417,2024-11-21T15:38:32,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1664
REL-0675619,Person,PER-029521,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019417,2024-11-21T15:38:32,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1664
REL-0675658,Case,CASE-01744,HAS_EVENT,PhysicalAccessEvent,PHY-00019437,2024-05-27T17:49:21,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1744
REL-0675659,Person,PER-031212,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019437,2024-05-27T17:49:21,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1744
REL-0675782,Case,CASE-01994,HAS_EVENT,PhysicalAccessEvent,PHY-00019499,2025-09-07T19:34:32,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1994
REL-0675783,Person,PER-035454,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019499,2025-09-07T19:34:32,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1994
REL-0675854,Case,CASE-00139,HAS_EVENT,PhysicalAccessEvent,PHY-00019535,2024-06-09T13:31:48,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0139
REL-0675855,Person,PER-002304,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019535,2024-06-09T13:31:48,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0139
REL-0675878,Case,CASE-00184,HAS_EVENT,PhysicalAccessEvent,PHY-00019547,2025-04-09T12:05:39,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0184
REL-0675879,Person,PER-003233,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019547,2025-04-09T12:05:39,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0184
REL-0675960,Case,CASE-00349,HAS_EVENT,PhysicalAccessEvent,PHY-00019588,2024-09-26T06:36:54,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0349
REL-0675961,Person,PER-006443,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019588,2024-09-26T06:36:54,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0349
REL-0675982,Case,CASE-00394,HAS_EVENT,PhysicalAccessEvent,PHY-00019599,2025-12-04T15:52:15,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0394
REL-0675983,Person,PER-007236,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019599,2025-12-04T15:52:15,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0394
REL-0676050,Case,CASE-00529,HAS_EVENT,PhysicalAccessEvent,PHY-00019633,2024-08-16T14:12:51,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0529
REL-0676051,Person,PER-009628,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019633,2024-08-16T14:12:51,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0529
REL-0676068,Case,CASE-00564,HAS_EVENT,PhysicalAccessEvent,PHY-00019642,2025-06-27T13:15:44,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0564
REL-0676069,Person,PER-010131,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019642,2025-06-27T13:15:44,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0564
REL-0676264,Case,CASE-00959,HAS_EVENT,PhysicalAccessEvent,PHY-00019740,2024-12-07T09:59:59,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0959
REL-0676265,Person,PER-017223,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019740,2024-12-07T09:59:59,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0959
REL-0676314,Case,CASE-01059,HAS_EVENT,PhysicalAccessEvent,PHY-00019765,2024-09-16T01:19:40,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1059
REL-0676315,Person,PER-018950,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019765,2024-09-16T01:19:40,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1059
REL-0676328,Case,CASE-01084,HAS_EVENT,PhysicalAccessEvent,PHY-00019772,2025-01-24T04:14:45,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1084
REL-0676329,Person,PER-019374,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019772,2025-01-24T04:14:45,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1084
REL-0676348,Case,CASE-01124,HAS_EVENT,PhysicalAccessEvent,PHY-00019782,2024-04-27T20:32:38,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1124
REL-0676349,Person,PER-020096,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019782,2024-04-27T20:32:38,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1124
REL-0676390,Case,CASE-01209,HAS_EVENT,PhysicalAccessEvent,PHY-00019803,2025-10-16T17:33:40,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1209
REL-0676391,Person,PER-021845,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019803,2025-10-16T17:33:40,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1209
REL-0676420,Case,CASE-01269,HAS_EVENT,PhysicalAccessEvent,PHY-00019818,2025-03-24T20:48:44,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1269
REL-0676421,Person,PER-022852,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019818,2025-03-24T20:48:44,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1269
REL-0676452,Case,CASE-01334,HAS_EVENT,PhysicalAccessEvent,PHY-00019834,2025-09-26T00:20:39,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1334
REL-0676453,Person,PER-023945,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019834,2025-09-26T00:20:39,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1334
REL-0676544,Case,CASE-01519,HAS_EVENT,PhysicalAccessEvent,PHY-00019880,2024-12-04T01:43:32,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1519
REL-0676545,Person,PER-027179,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019880,2024-12-04T01:43:32,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1519
REL-0676578,Case,CASE-01584,HAS_EVENT,PhysicalAccessEvent,PHY-00019897,2025-06-28T09:17:32,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1584
REL-0676579,Person,PER-028278,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019897,2025-06-28T09:17:32,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1584
REL-0676582,Case,CASE-01594,HAS_EVENT,PhysicalAccessEvent,PHY-00019899,2024-05-20T08:23:44,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1594
REL-0676583,Person,PER-028494,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019899,2024-05-20T08:23:44,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1594
REL-0676618,Case,CASE-01664,HAS_EVENT,PhysicalAccessEvent,PHY-00019917,2025-06-04T15:24:48,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1664
REL-0676619,Person,PER-029521,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019917,2025-06-04T15:24:48,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1664
REL-0676658,Case,CASE-01744,HAS_EVENT,PhysicalAccessEvent,PHY-00019937,2025-02-13T00:31:52,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1744
REL-0676659,Person,PER-031212,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019937,2025-02-13T00:31:52,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1744
REL-0676782,Case,CASE-01994,HAS_EVENT,PhysicalAccessEvent,PHY-00019999,2025-03-10T20:11:02,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1994
REL-0676783,Person,PER-035454,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00019999,2025-03-10T20:11:02,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1994
REL-0676854,Case,CASE-00139,HAS_EVENT,PhysicalAccessEvent,PHY-00020035,2025-06-11T20:52:12,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0139
REL-0676855,Person,PER-002304,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020035,2025-06-11T20:52:12,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0139
REL-0676878,Case,CASE-00184,HAS_EVENT,PhysicalAccessEvent,PHY-00020047,2024-07-21T17:00:59,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0184
REL-0676879,Person,PER-003233,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020047,2024-07-21T17:00:59,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0184
REL-0676960,Case,CASE-00349,HAS_EVENT,PhysicalAccessEvent,PHY-00020088,2025-09-11T22:00:34,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0349
REL-0676961,Person,PER-006443,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020088,2025-09-11T22:00:34,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0349
REL-0676982,Case,CASE-00394,HAS_EVENT,PhysicalAccessEvent,PHY-00020099,2025-09-27T13:53:11,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0394
REL-0676983,Person,PER-007236,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020099,2025-09-27T13:53:11,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0394
REL-0677050,Case,CASE-00529,HAS_EVENT,PhysicalAccessEvent,PHY-00020133,2025-05-04T16:41:23,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0529
REL-0677051,Person,PER-009628,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020133,2025-05-04T16:41:23,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0529
REL-0677068,Case,CASE-00564,HAS_EVENT,PhysicalAccessEvent,PHY-00020142,2024-11-12T00:20:41,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0564
REL-0677069,Person,PER-010131,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020142,2024-11-12T00:20:41,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0564
REL-0677264,Case,CASE-00959,HAS_EVENT,PhysicalAccessEvent,PHY-00020240,2024-09-14T20:32:35,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0959
REL-0677265,Person,PER-017223,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020240,2024-09-14T20:32:35,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0959
REL-0677314,Case,CASE-01059,HAS_EVENT,PhysicalAccessEvent,PHY-00020265,2024-02-12T09:14:54,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1059
REL-0677315,Person,PER-018950,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020265,2024-02-12T09:14:54,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1059
REL-0677328,Case,CASE-01084,HAS_EVENT,PhysicalAccessEvent,PHY-00020272,2024-02-19T01:42:39,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1084
REL-0677329,Person,PER-019374,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020272,2024-02-19T01:42:39,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1084
REL-0677348,Case,CASE-01124,HAS_EVENT,PhysicalAccessEvent,PHY-00020282,2024-07-03T08:58:27,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1124
REL-0677349,Person,PER-020096,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020282,2024-07-03T08:58:27,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1124
REL-0677390,Case,CASE-01209,HAS_EVENT,PhysicalAccessEvent,PHY-00020303,2024-11-12T13:57:56,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1209
REL-0677391,Person,PER-021845,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020303,2024-11-12T13:57:56,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1209
REL-0677420,Case,CASE-01269,HAS_EVENT,PhysicalAccessEvent,PHY-00020318,2024-08-04T12:52:47,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1269
REL-0677421,Person,PER-022852,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020318,2024-08-04T12:52:47,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1269
REL-0677452,Case,CASE-01334,HAS_EVENT,PhysicalAccessEvent,PHY-00020334,2024-07-29T21:27:19,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1334
REL-0677453,Person,PER-023945,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020334,2024-07-29T21:27:19,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1334
REL-0677544,Case,CASE-01519,HAS_EVENT,PhysicalAccessEvent,PHY-00020380,2025-12-13T16:04:51,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1519
REL-0677545,Person,PER-027179,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020380,2025-12-13T16:04:51,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1519
REL-0677578,Case,CASE-01584,HAS_EVENT,PhysicalAccessEvent,PHY-00020397,2024-10-28T08:27:18,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1584
REL-0677579,Person,PER-028278,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020397,2024-10-28T08:27:18,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1584
REL-0677582,Case,CASE-01594,HAS_EVENT,PhysicalAccessEvent,PHY-00020399,2025-12-18T22:51:26,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1594
REL-0677583,Person,PER-028494,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020399,2025-12-18T22:51:26,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1594
REL-0677618,Case,CASE-01664,HAS_EVENT,PhysicalAccessEvent,PHY-00020417,2024-04-15T20:01:57,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1664
REL-0677619,Person,PER-029521,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020417,2024-04-15T20:01:57,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1664
REL-0677658,Case,CASE-01744,HAS_EVENT,PhysicalAccessEvent,PHY-00020437,2025-08-25T11:31:44,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1744
REL-0677659,Person,PER-031212,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020437,2025-08-25T11:31:44,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1744
REL-0677782,Case,CASE-01994,HAS_EVENT,PhysicalAccessEvent,PHY-00020499,2025-02-03T22:04:30,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1994
REL-0677783,Person,PER-035454,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020499,2025-02-03T22:04:30,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1994
REL-0677854,Case,CASE-00139,HAS_EVENT,PhysicalAccessEvent,PHY-00020535,2025-04-12T03:28:25,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0139
REL-0677855,Person,PER-002304,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020535,2025-04-12T03:28:25,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0139
REL-0677878,Case,CASE-00184,HAS_EVENT,PhysicalAccessEvent,PHY-00020547,2024-01-06T16:45:01,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0184
REL-0677879,Person,PER-003233,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020547,2024-01-06T16:45:01,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0184
REL-0677960,Case,CASE-00349,HAS_EVENT,PhysicalAccessEvent,PHY-00020588,2025-12-09T19:28:14,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0349
REL-0677961,Person,PER-006443,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020588,2025-12-09T19:28:14,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0349
REL-0677982,Case,CASE-00394,HAS_EVENT,PhysicalAccessEvent,PHY-00020599,2024-12-27T02:59:19,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0394
REL-0677983,Person,PER-007236,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020599,2024-12-27T02:59:19,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0394
REL-0678050,Case,CASE-00529,HAS_EVENT,PhysicalAccessEvent,PHY-00020633,2025-01-04T19:01:55,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0529
REL-0678051,Person,PER-009628,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020633,2025-01-04T19:01:55,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0529
REL-0678068,Case,CASE-00564,HAS_EVENT,PhysicalAccessEvent,PHY-00020642,2024-05-29T23:01:44,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0564
REL-0678069,Person,PER-010131,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020642,2024-05-29T23:01:44,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0564
REL-0678264,Case,CASE-00959,HAS_EVENT,PhysicalAccessEvent,PHY-00020740,2025-01-09T15:15:45,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0959
REL-0678265,Person,PER-017223,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020740,2025-01-09T15:15:45,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0959
REL-0678314,Case,CASE-01059,HAS_EVENT,PhysicalAccessEvent,PHY-00020765,2024-02-09T08:42:39,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1059
REL-0678315,Person,PER-018950,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020765,2024-02-09T08:42:39,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1059
REL-0678328,Case,CASE-01084,HAS_EVENT,PhysicalAccessEvent,PHY-00020772,2024-07-26T17:20:11,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1084
REL-0678329,Person,PER-019374,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020772,2024-07-26T17:20:11,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1084
REL-0678348,Case,CASE-01124,HAS_EVENT,PhysicalAccessEvent,PHY-00020782,2025-12-29T00:27:29,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1124
REL-0678349,Person,PER-020096,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020782,2025-12-29T00:27:29,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1124
REL-0678390,Case,CASE-01209,HAS_EVENT,PhysicalAccessEvent,PHY-00020803,2024-02-28T04:10:51,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1209
REL-0678391,Person,PER-021845,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00020803,2024-02-28T04:10:51,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-1209
REL-0678420,Case,CASE-01269,HAS_EVENT,PhysicalAccessEvent,PHY-00020818,2024-08-03T01:36:36,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-1269
